time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
5.0399999999999805,-3.03388637325,-65.938838381,8.58009685282,2.06417297825,3.61514749341,0.0,-1.0977357256,-21.7616712355,-1.75016323819,-28.8278334657,28.8304010593,0.0,-0.364143843695,899.947853291,899.785167124,0.0515238891065,113,252.0
5.0399999999999805,-2.92070454057,-65.870648948,8.78247158795,2.11010374475,3.55646528649,0.0,-1.0925314372,-21.7362172906,-1.71502397154,-28.8363565428,28.8406858019,0.0,-0.226962509097,900.219012622,900.000812002,-0.167867969165,114,252.0
5.0399999999999805,-2.99471853138,-63.9137176699,10.6228175823,2.14106410829,3.55825499063,0.0,-1.11259606666,-21.2462358523,-1.12095567354,-28.8313148947,28.8436279809,0.0,0.350196747929,900.372274274,899.857965814,0.336785700261,115,252.0
5.0399999999999805,-2.89385629605,-66.7409694902,7.87778449402,2.14738021608,3.50585544408,0.0,-1.08651513613,-22.0361085999,-2.13657476611,-28.8298522215,28.8427935575,0.0,0.0686711062089,900.127605448,899.830658589,0.0479572723309,116,252.0
5.0399999999999805,-2.89839716692,-68.6692073902,5.74308183496,2.07736313344,3.53764077104,0.0,-1.07095377127,-22.5299570932,-2.83033472914,-28.8367803744,28.829046977,0.0,0.510705619166,900.036840781,900.151483828,0.779019198113,117,252.0
5.0399999999999805,-2.79120005081,-70.0555171924,4.13957377332,2.07027462525,3.51233773448,0.0,-1.04536119213,-23.1076661212,-3.72099354755,-28.8303244159,28.8302886776,0.0,-0.420606457807,899.980642541,899.899659829,0.0223617523678,118,252.0
5.0399999999999805,-2.96653973501,-62.6202742021,11.9129209736,2.09617216767,3.59485379613,0.0,-1.11068513786,-21.1015164096,-0.864446497792,-28.8385494245,28.8312332893,0.0,0.289401169683,899.792809273,899.998813839,0.150902746092,119,252.0
5.0399999999999805,-2.88353451308,-69.3264197991,4.93024856517,2.03331323454,3.54173621616,0.0,-1.05792126809,-22.9823693572,-3.47434879924,-28.853733091,28.8247080577,0.0,0.306681279936,899.676768418,900.682525823,0.141997581567,120,252.0
5.0399999999999805,-2.74266671534,-71.7898497216,2.08830643043,2.08663717018,3.51225974223,0.0,-1.03164042711,-23.2647514132,-4.05595476628,-28.8221083723,28.8419806209,0.0,-0.0902377299522,900.26118482,899.748374788,-0.143249372585,121,252.0
5.0399999999999805,-2.98371701555,-62.5760241135,12.0275832573,2.12005624093,3.60519787981,0.0,-1.11242739077,-20.8938030085,-0.635433506174,-28.8289535328,28.8547322879,0.0,0.136260646457,900.616969475,899.738380861,-0.160603059711,122,252.0
5.0399999999999805,-2.86965668851,-65.9131844078,8.78622111116,2.14710182831,3.5529507248,0.0,-1.08905437419,-21.5034237784,-1.47818574853,-28.8348145183,28.8203362254,0.0,-0.163819575881,899.513812779,900.010757888,0.200959911754,123,252.0
5.0399999999999805,-2.78299925849,-69.1490782261,5.33290228094,2.09855921399,3.47498846319,0.0,-1.05049544811,-22.9220996769,-3.39901378911,-28.8305282791,28.8437775185,0.0,-0.0270319652566,900.300393003,899.760491879,-0.754124491455,124,252.0
5.0399999999999805,-2.79805340316,-67.8666463634,6.71900022508,2.12463838777,3.51651913413,0.0,-1.0642709799,-22.378365638,-2.60298004579,-28.8364080907,28.8558836104,0.0,0.358526633855,900.567643178,900.026403498,0.137027374886,125,252.0
5.0399999999999805,-2.8937369497,-67.7967373975,6.72589552857,2.0832234605,3.54521419579,0.0,-1.07424634955,-22.3507950211,-2.54332111132,-28.8440473877,28.8311800852,0.0,-0.508707072298,899.760498104,900.259016548,0.84624587291,126,252.0
5.0399999999999805,-2.86485900833,-68.9603901474,5.47832692846,2.06118538608,3.56135569058,0.0,-1.06000769742,-22.6737762534,-3.00659156005,-28.8316192806,28.854936648,0.0,-0.67713332997,900.588483835,899.872104994,-0.0205671776522,127,252.0
5.0399999999999805,-2.7989478297,-70.8381482021,3.29605451641,2.06478215255,3.53034587808,0.0,-1.04356771616,-23.0690743092,-3.68143240537,-28.8393224577,28.8384347733,0.0,-0.0135602511965,900.224207492,900.1381362,-0.251413388675,128,252.0
5.0399999999999805,-2.87693134035,-64.7064993724,10.0429560009,2.09095961137,3.59791028415,0.0,-1.09045891657,-21.403388317,-1.27206721438,-28.8293551522,28.8262097284,0.0,-0.313874531879,899.735383539,899.85682099,0.675794526493,129,252.0
5.0399999999999805,-2.97695115652,-65.6317537116,8.95208322127,2.07611794559,3.59779636483,0.0,-1.09207531127,-21.8117060035,-1.79920228808,-28.8285127252,28.8347031074,0.0,-0.0889901033298,900.014422339,899.696819572,0.0368252360127,130,252.0
5.0399999999999805,-2.90562032818,-64.5797999071,10.0360226576,2.1548691477,3.54290087746,0.0,-1.10108128823,-21.3509353388,-1.25971730851,-28.8486975923,28.8403016803,0.0,0.697236638958,900.18043991,900.558383774,0.226005916708,131,252.0
5.0399999999999805,-2.78982550863,-67.9178533998,6.58914225541,2.1283599255,3.49071465225,0.0,-1.06161720495,-22.5647062333,-2.87301626157,-28.8417908006,28.8397295489,0.0,0.476123293288,900.238823044,900.26170553,-0.564151497377,132,252.0
5.0399999999999805,-3.07639628224,-61.7014013175,12.6688818646,2.0852933658,3.64346729869,0.0,-1.12883979623,-20.540749649,-0.246935249783,-28.8281088647,28.831394074,0.0,-0.692756206339,899.896053531,899.622064197,0.00428499973063,133,252.0
5.0399999999999805,-2.85804123738,-67.7683242244,6.81510101881,2.08621205684,3.57176590152,0.0,-1.07193717633,-22.1658973891,-2.30851251431,-28.8452597902,28.8327323987,0.0,-0.472666901614,899.845341062,900.222870562,-0.0970865058886,134,252.0
5.0399999999999805,-2.93281245937,-66.428356922,8.17362066855,2.06853660833,3.58972618631,0.0,-1.08603171634,-21.9106341893,-1.94055733295,-28.8176428971,28.8317693304,0.0,-0.308997767753,899.815422718,899.448711825,0.241482898725,135,252.0
5.0399999999999805,-3.07960719715,-64.4216897563,10.0785876077,2.07943345698,3.64578630365,0.0,-1.11287154333,-21.2300673179,-1.09603101702,-28.8411584939,28.8417408186,0.0,-0.429840056861,900.180477557,900.314862231,0.538113033344,136,252.0
5.0399999999999805,-2.80739008025,-68.9051009377,5.50764016523,2.1026040054,3.53065600466,0.0,-1.06057948086,-22.5214491495,-2.85694693325,-28.8431905049,28.8245889454,0.0,0.00368686149122,899.73308058,900.341188314,0.595045748362,137,252.0
5.0399999999999805,-2.92661965638,-65.4622750976,9.21677896259,2.07747930612,3.56730544669,0.0,-1.09138497392,-21.891320272,-1.8681285106,-28.8351448454,28.8381298581,0.0,-0.0797887138892,900.044293215,900.004030351,0.176026690476,138,252.0
5.0399999999999805,-2.84245131385,-64.0621749899,10.7036906018,2.15920637167,3.55705585918,0.0,-1.09256375556,-21.1309654419,-0.969179706694,-28.8282457533,28.8350469406,0.0,-0.276629748708,899.859325419,899.898569861,-0.159831574669,139,252.0
3.720000000000003,-3.11747716911,-37.9290783686,0.0,2.42613806231,3.78550102016,0.0,-2.66792510003,-14.8278831312,-15.6557392666,-28.8462138725,2.83102552191,0.0,-0.643513528525,0.0478345510194,900.403379516,0.249060728334,140,186.0
1.8600000000000012,-3.15621509432e-05,2.48340628036,0.0,5.85927081318,8.77416190281e-06,0.0,-4.76199811022e-05,1.72330171456,-17.107607844,-28.8268179579,5.7050819211e-06,0.0,0.571365574043,0.0878946898619,899.539699098,-0.198238516941,141,93.0
1.8600000000000012,4.70022496857e-05,2.44169486128,0.0,5.83648329865,6.28317346868,0.0,7.66044962401e-05,1.70182914428,-17.0485322576,-28.8226903545,-5.23835414433e-06,0.0,-0.533919669367,0.449587894799,899.589654339,-0.29290497107,142,93.0
1.8600000000000012,0.000161825571731,2.45321443517,0.0,5.83245622671,6.28317526511,0.0,0.000202334633168,1.70784935831,-17.0610076907,-28.8454653599,3.27404206805e-05,0.0,-0.0623505569691,1.0057292811,900.330745155,0.0304525041894,143,93.0
1.8600000000000012,-1.09594890875e-05,2.47223221255,0.0,5.85518535292,1.99033730093e-05,0.0,-4.22546117475e-05,1.71832346788,-17.0793446403,-28.8325677276,3.69886114122e-05,0.0,0.117921478441,-0.191489274931,899.977220486,0.273324943515,144,93.0
1.8600000000000012,8.31215596582e-05,2.4182269771,0.0,5.78706242233,1.67305330478e-07,0.0,0.000104214208092,1.69033320533,-16.982555224,-28.8471597253,5.19607412022e-05,0.0,0.185704717596,1.28864643066,900.474762391,-0.0527938835419,145,93.0
1.8600000000000012,0.000131788787429,2.45604642087,0.0,5.85580612961,6.28314980513,0.0,0.000232252892721,1.70882733399,-17.0575438623,-28.8169214303,-1.37668082606e-05,0.0,-0.421301349974,-0.264634598833,899.402664957,0.564773414839,146,93.0
1.8600000000000012,-3.79362154076e-05,2.41672374115,0.0,5.76894239824,1.65080134948e-05,0.0,-8.53937544571e-05,1.68908147395,-16.9721571583,-28.8322262311,5.04636653833e-06,0.0,0.608192963414,-0.416551176142,899.883762843,0.811170020579,147,93.0
1.8600000000000012,6.15801292982e-05,2.42946604881,0.0,5.8231252766,6.28317606234,0.0,8.09692441945e-05,1.69451751401,-17.0306412453,-28.8353337664,-1.90060363127e-05,0.0,1.01110804022,-0.1453174829,899.956362464,0.0882100696242,148,93.0
1.8600000000000012,3.15590684509e-05,2.46377570633,0.0,5.87016165964,6.28317934614,0.0,4.94873270682e-05,1.71330893627,-17.0831647642,-28.8327523659,-2.78746088647e-06,0.0,-0.205801799724,0.0588986616976,899.906120845,-0.539573824114,149,93.0
1.8600000000000012,-0.000414716622662,2.44518274498,0.0,5.85126784079,0.000119463221321,0.0,-0.000706717213047,1.70299212327,-17.0684003047,-28.8182778708,8.3311889758e-05,0.0,-0.44819239773,-0.163389569843,899.395273323,-0.324898165778,150,93.0
1.8600000000000012,-7.3741183297e-05,2.43540688563,0.0,5.83928719753,1.90723185094e-05,0.0,-0.000120008098041,1.69792945688,-17.0342726671,-28.8168652551,1.36467923512e-05,0.0,0.335138335912,-0.0714084989286,899.401209794,0.296876715389,151,93.0
1.8600000000000012,-4.88553622642e-05,2.47154588113,0.0,5.85328909748,4.4284972498e-06,0.0,-6.33316213098e-05,1.71755492751,-17.0529881361,-28.8104123773,-4.42620890114e-06,0.0,0.291408175176,-0.129772530435,899.277984138,0.698303667309,152,93.0
1.8600000000000012,-4.95395207664e-05,2.4543173049,0.0,5.82759061658,1.90360888448e-05,0.0,-8.8841835496e-05,1.70938433907,-17.0600631972,-28.8453668393,1.88627218273e-05,0.0,0.51578922785,-0.309372879922,900.381882087,0.152668086962,153,93.0
1.8600000000000012,0.000133440994498,2.44406031245,0.0,5.8356328299,6.28313821895,0.0,0.00024840616949,1.70247984674,-17.0413218382,-28.8289929177,-3.65119675783e-05,0.0,-0.331036447874,-0.0429471543853,899.756027391,0.113319653367,154,93.0
1.8600000000000012,0.000206216845004,2.42799986924,0.0,5.83026627226,6.28311879427,0.0,0.000365389329702,1.69508007728,-17.0391864257,-28.8286705753,-5.29087981923e-05,0.0,0.273815008115,-0.0662558561569,899.982692231,0.570443426751,155,93.0
1.8600000000000012,4.12317529617e-06,2.42922718344,0.0,5.82098196657,1.45776425908e-05,0.0,-1.61438602373e-05,1.69564669575,-17.0508233923,-28.8478590906,2.38946647238e-05,0.0,0.502316151143,0.402222141287,900.351655618,-0.263235106779,156,93.0
1.8600000000000012,1.24976201641e-05,2.45414424431,0.0,5.87684878859,7.78285462211e-06,0.0,4.63904506725e-06,1.70759708688,-17.0673091436,-28.8210330764,3.00222612942e-05,0.0,-0.357594785437,-0.724163074284,899.557733502,0.271214825285,157,93.0
1.8600000000000012,8.01306367139e-05,2.45488392817,0.0,5.83629769281,6.28315422513,0.0,0.000143692392207,1.70890786657,-17.0504536109,-28.8271822214,-3.43191292471e-05,0.0,-0.290600532452,-0.243229918428,899.732245729,-0.414768713095,158,93.0
1.8600000000000012,0.000233987260752,2.46198089485,0.0,5.82609294293,6.28311153036,0.0,0.000415408101485,1.71324594512,-17.0776669902,-28.8701666949,-4.80565749506e-05,0.0,-0.599344149715,0.628601998939,901.049548916,-0.346475626809,159,93.0
1.8600000000000012,6.90805731148e-05,2.47178852626,0.0,5.86614766954,6.28317673655,0.0,0.000109582960773,1.71712323175,-17.1007097052,-28.8363285669,1.45201892281e-05,0.0,-0.0603268406583,0.480303007147,899.925496802,0.0392622250668,160,93.0
1.8600000000000012,-4.23079456715e-05,2.43077054017,0.0,5.79348532999,2.30514838506e-06,0.0,-4.74885450483e-05,1.69642798354,-16.9906047554,-28.8384503596,-9.34223899354e-06,0.0,0.601209416689,0.0309355762259,900.082670222,0.452027767985,161,93.0
1.8600000000000012,-5.78857095394e-05,2.41354639193,0.0,5.78691493008,1.8696771142e-05,0.0,-9.62618384768e-05,1.68779635206,-16.9863571664,-28.8393840795,2.25876498942e-05,0.0,-0.193208470013,-0.658236404847,899.985044426,0.379271399557,162,93.0
1.8600000000000012,-4.12008978808e-05,2.44388268485,0.0,5.82150749893,1.29632328889e-05,0.0,-7.20445981255e-05,1.70287844523,-17.0436496292,-28.836398158,1.02995978301e-05,0.0,-0.153222442533,0.15976369594,899.999504166,0.464287153204,163,93.0
1.8600000000000012,5.01398446288e-05,2.44724489015,0.0,5.83839354941,6.28315689368,0.0,0.000112908273277,1.70470546305,-17.069714245,-28.8479667359,-3.06175039236e-05,0.0,-0.711386432379,0.245455306315,900.406818305,-0.64369008518,164,93.0
1.8600000000000012,5.67684067186e-05,2.45074534045,0.0,5.86598659321,6.28317147976,0.0,9.14363686266e-05,1.7064255083,-17.0705518625,-28.833232619,-8.19807431987e-06,0.0,-0.204992355925,0.0124250695827,899.990620449,0.153365158107,165,93.0
1.8600000000000012,-0.000160586745572,2.4307247755,0.0,5.82365378808,0.00092417266484,0.0,-0.000335767159628,1.69776225377,-17.0308749723,-28.8368236926,0.0296725874625,0.0,0.0361263158766,45.8178895038,899.943048367,-0.233940972302,166,93.0
2.2800000000000016,-0.311777579795,-5.39801663208,0.0,6.2779003757,5.47721587283,0.0,0.242464230483,-10.0038797727,-9.60865153905,-28.8465765668,28.8416503112,0.0,0.0183235851471,900.246617456,900.486792618,-0.23881797283,167,114.0
3.660000000000003,-2.931184955,-27.5396545192,0.0,0.749297307378,1.52306048622,0.0,-0.958537484814,-9.61605230606,-16.4391922647,-22.2767090158,28.8357622306,0.0,0.00401610085475,899.986173089,900.270729359,0.996875405673,168,183.0
1.9200000000000013,0.73158888323,-1.70700504051,0.0,4.09586075396,1.16651820954,0.0,0.951020925402,-1.62217571702,-16.8685743933,-28.8388389258,8.8333431357,0.0,-0.175005993633,18.5108118737,900.212721575,-0.365221179053,169,96.0
5.0399999999999805,-2.74820336849,-67.3922956454,7.26307667091,2.12309735432,3.51921705769,0.0,-1.06212687069,-22.2498276561,-2.42897113748,-28.8426047988,28.8180069337,0.0,0.55353376754,899.475113875,900.116559682,-0.39918120231,170,252.0
5.0399999999999805,-2.90353577615,-66.970190571,7.66238651241,2.10283198076,3.58537571195,0.0,-1.08088007447,-21.9036758119,-1.9680761417,-28.8342144854,28.8352188277,0.0,0.474884132668,899.916569222,900.021552108,-0.65199075903,171,252.0
5.0399999999999805,-3.00763868542,-63.0131326597,11.4717309904,2.11932212502,3.59962732019,0.0,-1.11496707422,-20.9795217979,-0.768398904308,-28.8286428044,28.8527050515,0.0,-0.901594174833,900.691860428,899.834020002,-0.301274608316,172,252.0
2.640000000000002,0.214471910672,-28.4194863618,0.0,2.20340674264,2.91775055637,0.0,-0.593029486739,-20.5236523971,-11.1630607909,-28.8302811474,28.8315462557,0.0,0.0846556466075,899.815161489,899.758193816,-0.388766152325,173,132.0
5.0399999999999805,-2.64550963556,-68.5985986432,6.05837041288,2.09805525952,3.50755770547,0.0,-1.03967035446,-22.647868348,-2.9685694826,-28.824955556,28.814025644,0.0,-0.565543564503,899.240117181,899.612592589,-0.0904857730841,174,252.0
1.740000000000001,3.1377942836,-0.64876792663,0.0,3.00453100878,0.467752486552,0.0,4.07265557147,-0.831586962881,-18.0310703241,-28.8387686812,2.82194220661,0.0,0.193214873099,0.0932492154702,900.056084528,-0.513992192947,175,87.0
5.0399999999999805,-2.80561857882,-65.5643702535,9.15988103716,2.12763801516,3.53214289321,0.0,-1.08044241285,-21.7509455359,-1.7283901945,-28.8374957748,28.8341259325,0.0,-0.631047961093,900.087367061,900.127934892,0.111667923197,176,252.0
1.8000000000000012,1.38492472744,0.361729006235,0.0,1.26414763326,4.52475153397,0.0,1.65569025084,0.095819432377,-17.1978917866,-28.837618279,2.97202732062,0.0,-0.543965337316,-0.299388413328,900.19668703,-1.19266307125,177,90.0
3.4200000000000026,-0.582560666904,-42.4201766229,0.0,4.87608250723,0.505145778343,0.0,0.669273663932,-22.821687378,-7.69740570426,-28.8309984119,28.8414498117,0.0,-0.641546044059,900.309399945,899.949779827,0.0134105732469,178,171.0
1.8600000000000012,-0.00668118115738,2.46330049528,0.0,5.83638881173,0.0012205351957,0.0,-0.00945766914005,1.71429342832,-17.0570965718,-28.8484665836,0.000669749956356,0.0,-0.183526311963,-0.0502616542117,900.456550238,-0.0673435735824,179,93.0
1.8600000000000012,-5.06439931307e-05,2.44724604867,0.0,5.83458574072,9.48597612993e-06,0.0,-7.16189477116e-05,1.70471280902,-17.0616877276,-28.8264856667,8.61144614683e-06,0.0,-0.439342317818,-0.13984594903,899.779876259,-0.286434510716,180,93.0
1.8600000000000012,-0.206590400453,2.46239763647,0.0,5.85314973331,0.0449494164495,0.0,-0.316528567239,1.71278681598,-17.0743409673,-28.828486325,0.0268643088038,0.0,0.0459590830748,0.00731886343485,899.916279701,-0.295100024839,181,93.0
1.8600000000000012,-0.00322587552857,2.44344948737,0.0,5.83129171098,0.000594992596357,0.0,-0.00458685858349,1.70315474919,-17.0526826639,-28.8535268172,0.000326638147199,0.0,0.129723558631,0.284754170052,900.547609808,-0.0706662197853,182,93.0
5.0399999999999805,-9.20217395298,25.2502532751,23.9554613651,2.08018061641,4.39580935978,0.0,-2.21509376708,10.3727207773,6.07679918714,-28.8276757605,28.8395390706,0.0,-0.0154060190688,900.044911291,899.814318201,-0.248685936038,183,252.0
1.8600000000000012,-0.0344337604676,2.44935202323,0.0,5.84036366127,0.00699819646026,0.0,-0.0490503294866,1.70628278971,-17.0757398889,-28.8311673203,0.00697341530036,0.0,0.202948113291,0.172543966047,899.848945862,-0.0391985426348,184,93.0
1.8600000000000012,-0.00558959731448,2.40751940323,0.0,5.79802977429,0.0010136745471,0.0,-0.00791349001408,1.68428664718,-17.0012025181,-28.8367637832,0.000541686426936,0.0,-0.141553795256,-0.314905464522,900.186351579,0.111071781637,185,93.0
1.8600000000000012,-0.00490604944311,2.45020571418,0.0,5.8543308844,0.00095501641194,0.0,-0.0071517579572,1.70723151316,-17.0700127496,-28.8332047339,0.000527927696685,0.0,0.222498684971,-0.224662103309,900.058669784,0.297738335446,186,93.0
1.8600000000000012,-1.65432794795e-05,2.4448202845,0.0,5.82525620679,5.8714121689e-06,0.0,-2.7582726531e-05,1.70400558127,-17.0494510184,-28.8406521064,5.30351355831e-06,0.0,-0.0748169802608,-0.492123094398,900.202567561,0.0791632725767,187,93.0
1.8600000000000012,-6.21509690307e-05,2.47892589637,0.0,5.86829725563,2.71990110878e-05,0.0,-0.000115460843077,1.72197267494,-17.1010742401,-28.8465317062,3.55570587967e-05,0.0,-0.196263204685,0.455810095538,900.383500918,0.237926304269,188,93.0
1.8600000000000012,-2.60572783292,12.627026353,0.0,5.81136698545,2.14762569732,0.0,-1.92213663373,15.2537502177,-17.7743202438,-28.8373367656,28.840006207,0.0,0.330502863645,900.226748246,899.982767493,0.451796972409,189,93.0
1.8600000000000012,-4.23809875261e-05,2.43585560967,0.0,5.79446520928,2.62653895629e-05,0.0,-8.62181006175e-05,1.70018644077,-17.005641828,-28.8353268906,5.14021061426e-05,0.0,0.488620503761,0.775874532116,900.003685132,0.196220891262,190,93.0
1.8600000000000012,-0.118663060574,2.44468693335,0.0,5.79220992008,0.0232472392391,0.0,-0.173923322922,1.70438876071,-17.019118767,-28.8304270522,0.013165113513,0.0,-0.461841852897,-0.0643683134474,899.808915201,0.331657707516,191,93.0
1.8600000000000012,-0.0601265288193,2.47072649476,0.0,5.84384305111,0.0331809201955,0.0,-0.098554632564,1.71592069113,-17.0418235788,-28.8355367225,0.10560754579,0.0,0.344116223906,-0.125378235854,900.15985651,-0.632672107321,192,93.0
1.8600000000000012,-0.831444633153,2.40597292537,0.0,5.85694691666,3.46994810612,0.0,-3.01292152324,0.920277774916,-16.2094694573,-28.8427956697,17.1710673767,0.0,-0.315026862751,886.267451516,900.200799574,0.458197448035,193,93.0
1.8600000000000012,-0.824039150914,2.4753887004,0.0,5.84872723081,4.77476654757,0.0,-2.9366774825,1.52105745722,-16.8237874598,-28.843262641,15.0253213068,0.0,0.443355037009,881.642878754,900.255065521,-0.233926714591,194,93.0
1.8600000000000012,-2.54783703656e-05,2.46102566414,0.0,5.83023904686,6.28318346729,0.0,-2.90944477517e-05,1.71215731054,-17.0580211518,-28.8443398862,-8.6180621084e-06,0.0,0.257747845024,0.11699428368,900.341752447,0.0167877084231,195,93.0
1.8600000000000012,-6.8054938734e-06,2.46535822661,0.0,5.83809394247,6.32783941708e-05,0.0,-4.44176460301e-05,1.71483872678,-17.0554084367,-28.8350307143,0.000288841515351,0.0,0.159335954241,0.0858173638755,900.223035323,-0.295192967248,196,93.0
1.8600000000000012,-0.000321906679128,2.4543806898,0.0,5.85663492608,0.000146722307083,0.0,-0.000587639269183,1.70867671156,-17.0725229807,-28.8404715442,0.00028591212585,0.0,0.100567623856,0.296768264624,900.185638554,-0.0493569063599,197,93.0
1.8600000000000012,-0.000133159214302,2.45961594288,0.0,5.83194481047,3.67601951199e-05,0.0,-0.000221857233646,1.71195507082,-17.0510409359,-28.8499016108,3.56504251312e-05,0.0,0.0641542456721,-0.538435914484,900.544777505,-0.0826665382342,198,93.0
1.8000000000000012,-1.19617974963,4.34511736008,0.0,1.32654984398,0.157414067121,0.0,0.455508897402,2.63318749159,-20.4356537574,-28.8253417579,24.7377875399,0.0,-0.454925405839,899.169024048,899.739539345,-0.0949418596004,199,90.0
1.8000000000000012,0.246704732887,6.33184149421,0.0,1.23604306507,1.60560237132,0.0,1.67258422769,5.86713338117,-17.9298475948,-28.8513427465,14.9182883844,0.0,0.0371748845738,74.3811495304,900.520684175,0.132700531295,200,90.0
