time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-4.14001987246,-3.35585700822,23.7470316631,6.07966100802,0.105294930571,0.0,-3.12745930138,-3.17186165667,5.35121864115,-0.116157980453,0.0127150967441,0.0,455.50781415996977,456.91523581178615,456.6530374315018,455.7274817776774
3.900000000000003,-4.32974402673,-3.54983388575,24.0672609065,6.07245352349,0.106043021533,0.0,-3.19679430015,-3.29466252101,5.32282194801,-0.1295423397,0.011969733696,0.0,438.2614458645816,438.199356310943,437.225538887891,436.095323148418
3.960000000000003,-4.52353298907,-3.7510755385,24.3846387676,6.06451900684,0.107349307714,0.0,-3.26299260009,-3.4140808505,5.2563380043,-0.138269506611,0.0363998315814,0.0,424.57676299543783,426.66814232127774,425.44107780877295,424.6759836684778
4.020000000000002,-4.72126779606,-3.95949402053,24.6974221013,6.05641095848,0.10931320275,0.0,-3.32840192946,-3.53391326401,5.16972737697,-0.129509420405,0.0241452473446,0.0,418.9069649420382,417.84020085616373,418.74934817642895,419.49275934579083
4.080000000000001,-4.9235927356,-4.17652218987,25.0105031772,6.04914029638,0.110640183092,0.0,-3.41587819086,-3.70100050051,5.26523090985,-0.10828299349,0.0177142964343,0.0,477.4238587776334,476.9328216096104,477.5129949144195,479.117397001831
4.14,-5.13099691647,-4.40329453243,25.3274255541,6.04376925489,0.112701302848,0.0,-3.4977620238,-3.8585832261,5.29814440933,-0.0665326089037,0.055637957457,0.0,458.14432956162705,461.1507798155895,459.82596281886146,463.1149603687982
4.199999999999998,-5.34311381955,-4.63909348726,25.6440718465,6.03956671518,0.115990507084,0.0,-3.57312395891,-4.00179523114,5.25645405609,-0.0781900865787,0.0531326524881,0.0,437.9643573808618,437.7579429877265,438.4444749323968,437.47076320892927
4.259999999999997,-5.55953850362,-4.88299636199,25.9558475209,6.03486142158,0.119662141409,0.0,-3.64137859194,-4.12881823934,5.13620482435,-0.0788882853261,0.0737633881844,0.0,410.47777939659204,412.30791156944025,411.9107776373516,411.84357432981125
4.319999999999996,-5.7812306463,-5.13685914005,26.2692100692,6.03037551585,0.124173087038,0.0,-3.74876372656,-4.3335568129,5.30757818643,-0.0675872632235,0.0778778759446,0.0,504.74111767555297,505.0417129174163,503.42364537860357,504.2371512101817
4.379999999999995,-6.00869439547,-5.40155203143,26.5867120691,6.02624904151,0.129103640864,0.0,-3.83379849148,-4.48994486804,5.27537084935,-0.0712603489841,0.0896183188638,0.0,444.43096364233406,445.39785618136045,445.25248575301356,444.9482360342649
4.439999999999993,-6.24145520367,-5.67591154211,26.9029466047,6.02179997991,0.134669947141,0.0,-3.92538336293,-4.65577363257,5.26513579427,-0.0806660490405,0.0984276815283,0.0,452.2969045983243,453.0130573453438,454.15105015168723,453.39161148862945
4.499999999999992,-6.47951653992,-5.95974282998,27.2163404144,6.01739280127,0.140306676925,0.0,-4.01050301518,-4.80575736825,5.18108713262,-0.0619523257542,0.0830071155334,0.0,430.60507388172914,429.30595166541127,429.5603118791419,431.14019657550824
4.559999999999991,-6.72293848143,-6.25295435721,27.525694568,6.01375811415,0.145083309409,0.0,-4.10401114945,-4.96836713468,5.13030684647,-0.057963482938,0.071769644628,0.0,442.33511592330734,441.41357312515186,441.7054307162739,442.031715343751
4.6199999999999894,-6.97144190582,-6.55488468606,27.8278737827,6.01036277654,0.149151960762,0.0,-4.1798750891,-5.09653895961,4.94276818343,-0.0539736795194,0.0584106589178,0.0,395.03994476957473,393.80983826478604,394.6497034344567,395.01528095229986
4.679999999999988,-7.22580869537,-6.86680994864,28.1266997537,6.00725709642,0.153193823004,0.0,-4.29935331654,-5.30121415555,5.01692174107,-0.0476693744566,0.0810088058804,0.0,481.513474789976,483.22326828518374,481.02445572011914,481.5002225108218
4.739999999999987,-7.48696634855,-7.19026536932,28.4269246102,6.00447215819,0.157828394017,0.0,-4.40634442424,-5.48097277409,4.98996845101,-0.0440199251924,0.0683886626892,0.0,453.31233047837344,452.30138383217854,451.72714278934444,452.02017114797536
4.799999999999986,-7.75408273198,-7.52363355643,28.7221264038,6.00179668567,0.161818374574,0.0,-4.49797007439,-5.63179746314,4.85019484032,-0.0457586113372,0.0624275749246,0.0,415.7691136378555,415.249980460694,414.92602960440587,414.77202417051905
4.859999999999984,-8.02706706413,-7.86663368996,29.0106200582,5.99905301255,0.165892605953,0.0,-4.60191633568,-5.80197746718,4.76598890282,-0.0456665231621,0.0770658182114,0.0,434.25560680874366,435.48562413829194,433.86731541291067,433.87377278673506
4.919999999999983,-8.30730202496,-8.22148016176,29.2992896292,5.99622266225,0.170219730301,0.0,-4.73963256578,-6.02643806946,4.85491348183,-0.0503676366272,0.059724848393,0.0,491.54133517429193,490.2576701323811,490.50150312913826,490.15106297585476
4.979999999999982,-8.59579712275,-8.58971679768,29.5926009311,5.99348760639,0.173952926301,0.0,-4.87718164866,-6.24836297665,4.92082856908,-0.037417700878,0.0667917892976,0.0,485.64563739728516,486.1779569066878,486.58403470263346,487.551709772215
5.0399999999999805,-8.89186170096,-8.97010115298,29.8855380409,5.99124311482,0.17779495998,0.0,-4.99205315787,-6.43154296264,4.84335745106,-0.0373891876985,0.0578554464153,0.0,443.92334871023496,443.1922313016116,443.0256378688972,443.02732108301404
